"No.","Time","Source","Destination","Protocol","Length","Antenna signal","Data rate (Mb/s)","SSID","Signal strength (dBm)","Info"
"462","76.094027958","AristaNetwor_c5:4d:62","Broadcast","802.11","436","-87 dBm,-87 dBm,-90 dBm","6","""GUEST-N""","-90 dBm","Beacon frame, SN=3486, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"463","76.234603997","2a:b8:02:f0:1e:54","Broadcast","802.11","252","-44 dBm,-44 dBm,-50 dBm","1","""badabing""","-50 dBm","Beacon frame, SN=3046, FN=0, Flags=........C, BI=100, SSID=""badabing"""
"464","76.262655354","AristaNetwor_c5:4b:b0","Broadcast","802.11","437","-76 dBm,-78 dBm,-76 dBm","12","""LAPTOP-S""","-76 dBm","Beacon frame, SN=2965, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"465","76.262697466","AristaNetwor_c5:4b:b1","Broadcast","802.11","437","-76 dBm,-78 dBm,-76 dBm","12","""MOBILE-S""","-76 dBm","Beacon frame, SN=3834, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"466","76.262914525","AristaNetwor_c5:4b:b2","Broadcast","802.11","436","-76 dBm,-78 dBm,-76 dBm","6","""GUEST-N""","-76 dBm","Beacon frame, SN=1511, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"467","76.290811238","42:40:0c:27:31:b0","Broadcast","802.11","260","-83 dBm,-83 dBm,-88 dBm","1","""MKR-new""","-88 dBm","Beacon frame, SN=2053, FN=0, Flags=........C, BI=100, SSID=""MKR-new"""
"468","76.336146007","2a:b8:02:f0:1e:54","Broadcast","802.11","252","-41 dBm,-41 dBm,-47 dBm","1","""badabing""","-47 dBm","Beacon frame, SN=3047, FN=0, Flags=........C, BI=100, SSID=""badabing"""
"469","76.364416395","AristaNetwor_c5:4b:b0","Broadcast","802.11","437","-77 dBm,-79 dBm,-77 dBm","12","""LAPTOP-S""","-77 dBm","Beacon frame, SN=2966, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"470","76.364716442","AristaNetwor_c5:4b:b1","Broadcast","802.11","437","-76 dBm,-79 dBm,-76 dBm","12","""MOBILE-S""","-76 dBm","Beacon frame, SN=3835, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"471","76.365250628","AristaNetwor_c5:4b:b2","Broadcast","802.11","436","-77 dBm,-79 dBm,-77 dBm","6","""GUEST-N""","-77 dBm","Beacon frame, SN=1512, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"472","76.394895306","42:40:0c:27:31:b0","Broadcast","802.11","260","-82 dBm,-82 dBm,-86 dBm","1","""MKR-new""","-86 dBm","Beacon frame, SN=2054, FN=0, Flags=........C, BI=100, SSID=""MKR-new"""
"473","76.843374010","AristaNetwor_78:bd:b2","Broadcast","802.11","436","-86 dBm,-86 dBm,-91 dBm","6","""GUEST-N""","-91 dBm","Beacon frame, SN=3022, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"474","76.944626965","AristaNetwor_78:bd:b0","Broadcast","802.11","437","-86 dBm,-86 dBm,-90 dBm","12","""LAPTOP-S""","-90 dBm","Beacon frame, SN=3269, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"475","76.944848190","AristaNetwor_78:bd:b1","Broadcast","802.11","437","-87 dBm,-87 dBm,-91 dBm","12","""MOBILE-S""","-91 dBm","Beacon frame, SN=475, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"476","76.945712814","AristaNetwor_78:bd:b2","Broadcast","802.11","436","-87 dBm,-87 dBm,-92 dBm","6","""GUEST-N""","-92 dBm","Beacon frame, SN=3023, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"477","80.080339251","AristaNetwor_c5:53:61","Broadcast","802.11","437","-82 dBm,-82 dBm,-87 dBm","12","""MOBILE-S""","-87 dBm","Beacon frame, SN=308, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"478","80.080993725","AristaNetwor_c5:53:62","Broadcast","802.11","436","-82 dBm,-82 dBm,-86 dBm","6","""GUEST-N""","-86 dBm","Beacon frame, SN=358, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"479","80.182452896","AristaNetwor_c5:53:60","Broadcast","802.11","437","-84 dBm,-84 dBm,-89 dBm","12","""LAPTOP-S""","-89 dBm","Beacon frame, SN=1555, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"480","80.188397744","AristaNetwor_c5:4d:60","Broadcast","802.11","437","-87 dBm,-87 dBm,-89 dBm","12","""LAPTOP-S""","-89 dBm","Beacon frame, SN=2034, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"481","80.191678718","AristaNetwor_78:be:12","Broadcast","802.11","436","-86 dBm,-86 dBm,-90 dBm","6","""GUEST-N""","-90 dBm","Beacon frame, SN=2644, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"482","80.331036872","2a:b8:02:f0:1e:54","Broadcast","802.11","252","-42 dBm,-42 dBm,-51 dBm","1","""badabing""","-51 dBm","Beacon frame, SN=3086, FN=0, Flags=........C, BI=100, SSID=""badabing"""
"483","80.359071523","AristaNetwor_c5:4b:b0","Broadcast","802.11","437","-78 dBm,-81 dBm,-78 dBm","12","""LAPTOP-S""","-78 dBm","Beacon frame, SN=3005, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"484","80.359096122","AristaNetwor_c5:4b:b1","Broadcast","802.11","437","-78 dBm,-80 dBm,-78 dBm","12","""MOBILE-S""","-78 dBm","Beacon frame, SN=3874, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"485","80.359105135","AristaNetwor_c5:4b:b2","Broadcast","802.11","436","-78 dBm,-80 dBm,-78 dBm","6","""GUEST-N""","-78 dBm","Beacon frame, SN=1551, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"486","80.432303728","2a:b8:02:f0:1e:54","Broadcast","802.11","252","-39 dBm,-39 dBm,-50 dBm","1","""badabing""","-50 dBm","Beacon frame, SN=3087, FN=0, Flags=........C, BI=100, SSID=""badabing"""
"487","80.460606387","AristaNetwor_c5:4b:b0","Broadcast","802.11","437","-77 dBm,-78 dBm,-77 dBm","12","""LAPTOP-S""","-77 dBm","Beacon frame, SN=3006, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"488","80.460897630","AristaNetwor_c5:4b:b1","Broadcast","802.11","437","-76 dBm,-78 dBm,-76 dBm","12","""MOBILE-S""","-76 dBm","Beacon frame, SN=3875, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"489","80.461464812","AristaNetwor_c5:4b:b2","Broadcast","802.11","436","-77 dBm,-78 dBm,-77 dBm","6","""GUEST-N""","-77 dBm","Beacon frame, SN=1552, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"490","80.490104427","42:40:0c:27:31:b0","Broadcast","802.11","260","-81 dBm,-81 dBm,-88 dBm","1","""MKR-new""","-88 dBm","Beacon frame, SN=2094, FN=0, Flags=........C, BI=100, SSID=""MKR-new"""
"491","80.535009414","2a:b8:02:f0:1e:54","Broadcast","802.11","252","-38 dBm,-38 dBm,-51 dBm","1","""badabing""","-51 dBm","Beacon frame, SN=3088, FN=0, Flags=........C, BI=100, SSID=""badabing"""
"492","84.176201937","AristaNetwor_c5:53:60","Broadcast","802.11","437","-83 dBm,-83 dBm,-90 dBm","12","""LAPTOP-S""","-90 dBm","Beacon frame, SN=1594, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"493","84.176512794","AristaNetwor_c5:53:61","Broadcast","802.11","437","-83 dBm,-83 dBm,-89 dBm","12","""MOBILE-S""","-89 dBm","Beacon frame, SN=348, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"494","84.177040891","AristaNetwor_c5:53:62","Broadcast","802.11","436","-83 dBm,-83 dBm,-88 dBm","6","""GUEST-N""","-88 dBm","Beacon frame, SN=398, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"495","84.182008440","AristaNetwor_c5:4d:60","Broadcast","802.11","437","-87 dBm,-87 dBm,-90 dBm","12","""LAPTOP-S""","-90 dBm","Beacon frame, SN=2073, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"496","84.182858114","AristaNetwor_c5:4d:62","Broadcast","802.11","436","-87 dBm,-87 dBm,-90 dBm","6","""GUEST-N""","-90 dBm","Beacon frame, SN=3565, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"497","84.184015175","AristaNetwor_78:be:11","Broadcast","802.11","437","-88 dBm,-88 dBm,-90 dBm","12","""MOBILE-S""","-90 dBm","Beacon frame, SN=1628, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"498","84.184535759","AristaNetwor_78:be:12","Broadcast","802.11","436","-87 dBm,-87 dBm,-90 dBm","6","""GUEST-N""","-90 dBm","Beacon frame, SN=2683, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"499","84.278590044","AristaNetwor_c5:53:60","Broadcast","802.11","437","-84 dBm,-84 dBm,-90 dBm","12","""LAPTOP-S""","-90 dBm","Beacon frame, SN=1595, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"500","84.278877437","AristaNetwor_c5:53:61","Broadcast","802.11","437","-84 dBm,-84 dBm,-89 dBm","12","""MOBILE-S""","-89 dBm","Beacon frame, SN=349, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"501","84.279460335","AristaNetwor_c5:53:62","Broadcast","802.11","436","-84 dBm,-84 dBm,-89 dBm","6","""GUEST-N""","-89 dBm","Beacon frame, SN=399, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"502","84.286967299","AristaNetwor_78:be:12","Broadcast","802.11","436","-86 dBm,-86 dBm,-90 dBm","6","""GUEST-N""","-90 dBm","Beacon frame, SN=2684, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"503","84.426043738","2a:b8:02:f0:1e:54","Broadcast","802.11","252","-40 dBm,-40 dBm,-52 dBm","1","""badabing""","-52 dBm","Beacon frame, SN=3126, FN=0, Flags=........C, BI=100, SSID=""badabing"""
"504","84.454371029","AristaNetwor_c5:4b:b0","Broadcast","802.11","437","-77 dBm,-78 dBm,-77 dBm","12","""LAPTOP-S""","-77 dBm","Beacon frame, SN=3045, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"505","84.454670016","AristaNetwor_c5:4b:b1","Broadcast","802.11","437","-77 dBm,-77 dBm,-77 dBm","12","""MOBILE-S""","-77 dBm","Beacon frame, SN=3914, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"506","84.455210137","AristaNetwor_c5:4b:b2","Broadcast","802.11","436","-77 dBm,-78 dBm,-77 dBm","6","""GUEST-N""","-77 dBm","Beacon frame, SN=1591, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"507","84.483015855","42:40:0c:27:31:b0","Broadcast","802.11","260","-86 dBm,-86 dBm,-91 dBm","1","""MKR-new""","-91 dBm","Beacon frame, SN=2135, FN=0, Flags=........C, BI=100, SSID=""MKR-new"""
"508","84.528494964","2a:b8:02:f0:1e:54","Broadcast","802.11","252","-40 dBm,-40 dBm,-51 dBm","1","""badabing""","-51 dBm","Beacon frame, SN=3127, FN=0, Flags=........C, BI=100, SSID=""badabing"""
"509","84.556705564","AristaNetwor_c5:4b:b0","Broadcast","802.11","437","-77 dBm,-78 dBm,-77 dBm","12","""LAPTOP-S""","-77 dBm","Beacon frame, SN=3046, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"510","84.556997085","AristaNetwor_c5:4b:b1","Broadcast","802.11","437","-77 dBm,-78 dBm,-77 dBm","12","""MOBILE-S""","-77 dBm","Beacon frame, SN=3915, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"511","84.557545212","AristaNetwor_c5:4b:b2","Broadcast","802.11","436","-77 dBm,-78 dBm,-77 dBm","6","""GUEST-N""","-77 dBm","Beacon frame, SN=1592, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"512","88.074517210","AristaNetwor_c5:4d:60","Broadcast","802.11","437","-87 dBm,-87 dBm,-90 dBm","12","""LAPTOP-S""","-90 dBm","Beacon frame, SN=2111, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"513","88.074538772","AristaNetwor_c5:4d:61","Broadcast","802.11","437","-87 dBm,-87 dBm,-90 dBm","12","""MOBILE-S""","-90 dBm","Beacon frame, SN=3358, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"514","88.074542170","AristaNetwor_c5:4d:62","Broadcast","802.11","436","-87 dBm,-87 dBm,-89 dBm","6","""GUEST-N""","-89 dBm","Beacon frame, SN=3603, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"515","88.170459846","AristaNetwor_c5:53:61","Broadcast","802.11","437","-83 dBm,-83 dBm,-86 dBm","12","""MOBILE-S""","-86 dBm","Beacon frame, SN=387, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"516","88.170729540","AristaNetwor_c5:53:62","Broadcast","802.11","436","-83 dBm,-83 dBm,-85 dBm","6","""GUEST-N""","-85 dBm","Beacon frame, SN=437, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"517","88.176277551","AristaNetwor_c5:4d:61","Broadcast","802.11","437","-86 dBm,-86 dBm,-91 dBm","12","""MOBILE-S""","-91 dBm","Beacon frame, SN=3359, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"518","88.272611455","AristaNetwor_c5:53:61","Broadcast","802.11","437","-84 dBm,-84 dBm,-85 dBm","12","""MOBILE-S""","-85 dBm","Beacon frame, SN=388, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"519","88.273132699","AristaNetwor_c5:53:62","Broadcast","802.11","436","-84 dBm,-84 dBm,-87 dBm","6","""GUEST-N""","-87 dBm","Beacon frame, SN=438, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"520","88.278959982","AristaNetwor_c5:4d:62","Broadcast","802.11","436","-86 dBm,-86 dBm,-89 dBm","6","""GUEST-N""","-89 dBm","Beacon frame, SN=3605, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"521","88.374467020","42:40:0c:27:31:b0","Broadcast","802.11","260","-84 dBm,-85 dBm,-84 dBm","1","""MKR-new""","-84 dBm","Beacon frame, SN=2173, FN=0, Flags=........C, BI=100, SSID=""MKR-new"""
"522","88.419739181","2a:b8:02:f0:1e:54","Broadcast","802.11","252","-40 dBm,-40 dBm,-54 dBm","1","""badabing""","-54 dBm","Beacon frame, SN=3165, FN=0, Flags=........C, BI=100, SSID=""badabing"""
"523","88.448148859","AristaNetwor_c5:4b:b0","Broadcast","802.11","437","-75 dBm,-75 dBm,-80 dBm","12","""LAPTOP-S""","-80 dBm","Beacon frame, SN=3084, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"524","88.448439158","AristaNetwor_c5:4b:b1","Broadcast","802.11","437","-75 dBm,-75 dBm,-80 dBm","12","""MOBILE-S""","-80 dBm","Beacon frame, SN=3953, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"525","88.448989805","AristaNetwor_c5:4b:b2","Broadcast","802.11","436","-75 dBm,-75 dBm,-80 dBm","6","""GUEST-N""","-80 dBm","Beacon frame, SN=1630, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"526","88.478424805","42:40:0c:27:31:b0","Broadcast","802.11","260","-86 dBm,-88 dBm,-86 dBm","1","""MKR-new""","-86 dBm","Beacon frame, SN=2174, FN=0, Flags=........C, BI=100, SSID=""MKR-new"""
"527","88.523089307","2a:b8:02:f0:1e:54","Broadcast","802.11","252","-39 dBm,-39 dBm,-52 dBm","1","""badabing""","-52 dBm","Beacon frame, SN=3166, FN=0, Flags=........C, BI=100, SSID=""badabing"""
"528","88.551703774","AristaNetwor_c5:4b:b0","Broadcast","802.11","437","-76 dBm,-76 dBm,-80 dBm","12","""LAPTOP-S""","-80 dBm","Beacon frame, SN=3085, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"529","88.551731846","AristaNetwor_c5:4b:b1","Broadcast","802.11","437","-76 dBm,-76 dBm,-80 dBm","12","""MOBILE-S""","-80 dBm","Beacon frame, SN=3954, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"530","88.551738587","AristaNetwor_c5:4b:b2","Broadcast","802.11","436","-76 dBm,-76 dBm,-80 dBm","6","""GUEST-N""","-80 dBm","Beacon frame, SN=1631, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"531","88.580215907","42:40:0c:27:31:b0","Broadcast","802.11","260","-87 dBm,-87 dBm,-88 dBm","1","""MKR-new""","-88 dBm","Beacon frame, SN=2175, FN=0, Flags=........C, BI=100, SSID=""MKR-new"""
"532","89.028964096","AristaNetwor_78:bd:b2","Broadcast","802.11","436","-89 dBm,-89 dBm,-90 dBm","6","""GUEST-N""","-90 dBm","Beacon frame, SN=3141, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"533","89.131976239","AristaNetwor_78:bd:b2","Broadcast","802.11","436","-88 dBm,-88 dBm,-91 dBm","6","""GUEST-N""","-91 dBm","Beacon frame, SN=3142, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"534","92.164563939","AristaNetwor_c5:53:60","Broadcast","802.11","437","-83 dBm,-83 dBm,-85 dBm","12","""LAPTOP-S""","-85 dBm","Beacon frame, SN=1672, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"535","92.164589468","AristaNetwor_c5:53:61","Broadcast","802.11","437","-83 dBm,-83 dBm,-85 dBm","12","""MOBILE-S""","-85 dBm","Beacon frame, SN=426, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"536","92.164594476","AristaNetwor_c5:53:62","Broadcast","802.11","436","-83 dBm,-83 dBm,-85 dBm","6","""GUEST-N""","-85 dBm","Beacon frame, SN=476, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"537","92.171270049","AristaNetwor_c5:4d:62","Broadcast","802.11","436","-87 dBm,-87 dBm,-89 dBm","6","""GUEST-N""","-89 dBm","Beacon frame, SN=3643, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"538","92.266952674","AristaNetwor_c5:53:60","Broadcast","802.11","437","-84 dBm,-84 dBm,-85 dBm","12","""LAPTOP-S""","-85 dBm","Beacon frame, SN=1673, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"539","92.266974102","AristaNetwor_c5:53:61","Broadcast","802.11","437","-84 dBm,-84 dBm,-85 dBm","12","""MOBILE-S""","-85 dBm","Beacon frame, SN=427, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"540","92.266978848","AristaNetwor_c5:53:62","Broadcast","802.11","436","-84 dBm,-84 dBm,-85 dBm","6","""GUEST-N""","-85 dBm","Beacon frame, SN=477, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"541","92.273656857","AristaNetwor_c5:4d:62","Broadcast","802.11","436","-87 dBm,-87 dBm,-90 dBm","6","""GUEST-N""","-90 dBm","Beacon frame, SN=3644, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"542","92.275125491","AristaNetwor_78:be:12","Broadcast","802.11","436","-88 dBm,-88 dBm,-90 dBm","6","""GUEST-N""","-90 dBm","Beacon frame, SN=2762, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"543","92.369487827","AristaNetwor_c5:53:60","Broadcast","802.11","437","-83 dBm,-83 dBm,-86 dBm","12","""LAPTOP-S""","-86 dBm","Beacon frame, SN=1674, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"544","92.369521754","AristaNetwor_c5:53:61","Broadcast","802.11","437","-84 dBm,-84 dBm,-85 dBm","12","""MOBILE-S""","-85 dBm","Beacon frame, SN=428, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"545","92.369527934","AristaNetwor_c5:53:62","Broadcast","802.11","436","-84 dBm,-84 dBm,-85 dBm","6","""GUEST-N""","-85 dBm","Beacon frame, SN=478, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"546","92.375269226","AristaNetwor_c5:4d:60","Broadcast","802.11","437","-86 dBm,-86 dBm,-90 dBm","12","""LAPTOP-S""","-90 dBm","Beacon frame, SN=2153, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"547","92.375303855","AristaNetwor_c5:4d:62","Broadcast","802.11","436","-87 dBm,-87 dBm,-91 dBm","6","""GUEST-N""","-91 dBm","Beacon frame, SN=3645, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"548","92.442973616","AristaNetwor_c5:4b:b0","Broadcast","802.11","437","-75 dBm,-75 dBm,-82 dBm","12","""LAPTOP-S""","-82 dBm","Beacon frame, SN=3123, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"549","92.443002776","AristaNetwor_c5:4b:b1","Broadcast","802.11","437","-75 dBm,-75 dBm,-81 dBm","12","""MOBILE-S""","-81 dBm","Beacon frame, SN=3992, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"550","92.470951692","42:40:0c:27:31:b0","Broadcast","802.11","260","-86 dBm,-86 dBm,-88 dBm","1","""MKR-new""","-88 dBm","Beacon frame, SN=2215, FN=0, Flags=........C, BI=100, SSID=""MKR-new"""
"551","92.515906096","2a:b8:02:f0:1e:54","Broadcast","802.11","252","-37 dBm,-37 dBm,-50 dBm","1","""badabing""","-50 dBm","Beacon frame, SN=3205, FN=0, Flags=........C, BI=100, SSID=""badabing"""
"552","92.544335195","AristaNetwor_c5:4b:b0","Broadcast","802.11","437","-75 dBm,-75 dBm,-84 dBm","12","""LAPTOP-S""","-84 dBm","Beacon frame, SN=3124, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"553","92.544643758","AristaNetwor_c5:4b:b1","Broadcast","802.11","437","-74 dBm,-74 dBm,-84 dBm","12","""MOBILE-S""","-84 dBm","Beacon frame, SN=3993, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"554","92.545177344","AristaNetwor_c5:4b:b2","Broadcast","802.11","436","-74 dBm,-74 dBm,-83 dBm","6","""GUEST-N""","-83 dBm","Beacon frame, SN=1670, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"555","92.618376875","2a:b8:02:f0:1e:54","Broadcast","802.11","252","-38 dBm,-38 dBm,-51 dBm","1","""badabing""","-51 dBm","Beacon frame, SN=3206, FN=0, Flags=........C, BI=100, SSID=""badabing"""
"556","92.647036946","AristaNetwor_c5:4b:b1","Broadcast","802.11","437","-74 dBm,-74 dBm,-83 dBm","12","""MOBILE-S""","-83 dBm","Beacon frame, SN=3994, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"557","92.647582273","AristaNetwor_c5:4b:b2","Broadcast","802.11","436","-74 dBm,-74 dBm,-84 dBm","6","""GUEST-N""","-84 dBm","Beacon frame, SN=1671, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"558","92.679332862","42:40:0c:27:31:b0","Broadcast","802.11","260","-83 dBm,-83 dBm,-91 dBm","1","""MKR-new""","-91 dBm","Beacon frame, SN=2217, FN=0, Flags=........C, BI=100, SSID=""MKR-new"""
"559","96.260952295","AristaNetwor_c5:53:60","Broadcast","802.11","437","-84 dBm,-84 dBm,-86 dBm","12","""LAPTOP-S""","-86 dBm","Beacon frame, SN=1712, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"560","96.260980504","AristaNetwor_c5:53:61","Broadcast","802.11","437","-84 dBm,-84 dBm,-85 dBm","12","""MOBILE-S""","-85 dBm","Beacon frame, SN=466, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"561","96.260986750","AristaNetwor_c5:53:62","Broadcast","802.11","436","-84 dBm,-84 dBm,-86 dBm","6","""GUEST-N""","-86 dBm","Beacon frame, SN=516, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"562","96.362468406","AristaNetwor_c5:53:60","Broadcast","802.11","437","-83 dBm,-83 dBm,-85 dBm","12","""LAPTOP-S""","-85 dBm","Beacon frame, SN=1713, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"563","96.362521222","AristaNetwor_c5:53:61","Broadcast","802.11","437","-84 dBm,-84 dBm,-85 dBm","12","""MOBILE-S""","-85 dBm","Beacon frame, SN=467, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"564","96.363535960","AristaNetwor_c5:53:62","Broadcast","802.11","436","-83 dBm,-83 dBm,-85 dBm","6","""GUEST-N""","-85 dBm","Beacon frame, SN=517, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"565","96.566785403","42:40:0c:27:31:b0","Broadcast","802.11","260","-87 dBm,-87 dBm,-93 dBm","1","""MKR-new""","-93 dBm","Beacon frame, SN=2257, FN=0, Flags=........C, BI=100, SSID=""MKR-new"""
"566","96.612149240","2a:b8:02:f0:1e:54","Broadcast","802.11","252","-38 dBm,-38 dBm,-50 dBm","1","""badabing""","-50 dBm","Beacon frame, SN=3245, FN=0, Flags=........C, BI=100, SSID=""badabing"""
"567","96.640803062","AristaNetwor_c5:4b:b0","Broadcast","802.11","437","-72 dBm,-72 dBm,-80 dBm","12","""LAPTOP-S""","-80 dBm","Beacon frame, SN=3164, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"568","96.641648401","AristaNetwor_c5:4b:b2","Broadcast","802.11","436","-73 dBm,-73 dBm,-80 dBm","6","""GUEST-N""","-80 dBm","Beacon frame, SN=1709, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"569","96.743984828","AristaNetwor_c5:4b:b0","Broadcast","802.11","437","-73 dBm,-73 dBm,-80 dBm","12","""LAPTOP-S""","-80 dBm","Beacon frame, SN=3165, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"570","96.744009800","AristaNetwor_c5:4b:b1","Broadcast","802.11","437","-73 dBm,-73 dBm,-79 dBm","12","""MOBILE-S""","-79 dBm","Beacon frame, SN=4034, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"571","96.744014672","AristaNetwor_c5:4b:b2","Broadcast","802.11","436","-73 dBm,-73 dBm,-79 dBm","6","""GUEST-N""","-79 dBm","Beacon frame, SN=1710, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"572","96.750996948","2a:b8:02:f0:1e:54","Broadcast","802.11","252","-40 dBm,-40 dBm,-52 dBm","1","""badabing""","-52 dBm","Beacon frame, SN=3246, FN=0, Flags=........C, BI=100, SSID=""badabing"""
"573","100.459379694","AristaNetwor_c5:53:60","Broadcast","802.11","437","-84 dBm,-84 dBm,-85 dBm","12","""LAPTOP-S""","-85 dBm","Beacon frame, SN=1753, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"574","100.459401582","AristaNetwor_c5:53:61","Broadcast","802.11","437","-85 dBm,-85 dBm,-86 dBm","12","""MOBILE-S""","-86 dBm","Beacon frame, SN=507, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"575","100.459405358","AristaNetwor_c5:53:62","Broadcast","802.11","436","-84 dBm,-84 dBm,-86 dBm","6","""GUEST-N""","-86 dBm","Beacon frame, SN=556, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"576","100.465485422","AristaNetwor_c5:4d:61","Broadcast","802.11","437","-87 dBm,-87 dBm,-90 dBm","12","""MOBILE-S""","-90 dBm","Beacon frame, SN=3479, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"577","100.465510414","AristaNetwor_c5:4d:62","Broadcast","802.11","436","-87 dBm,-87 dBm,-91 dBm","6","""GUEST-N""","-91 dBm","Beacon frame, SN=3724, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
