"No.","Time","Source","Destination","Protocol","Length","Info"
"183","8.135885440","f2:c5:4f:2f:00:3c","Broadcast","802.11","421","Data, SN=552, FN=0, Flags=.p....F.C"
"184","8.142208583","XiaomiCommun_5f:93:85","IPv6mcast_fb","802.11","263","Data, SN=554, FN=0, Flags=.p....F.C"
"185","8.146760815","f2:6d:19:0f:00:3c","Broadcast","802.11","421","Data, SN=555, FN=0, Flags=.p....F.C"
"186","8.156330139","RealmeChongq_35:40:f1","IPv6mcast_fb","802.11","411","Data, SN=556, FN=0, Flags=.p....F.C"
"187","8.164996861","XiaomiMobile_3f:74:38","Broadcast","802.11","448","Data, SN=558, FN=0, Flags=.p....F.C"
"188","8.192221703","AristaNetwor_c5:53:60","Broadcast","802.11","437","Beacon frame, SN=852, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"189","8.192498746","AristaNetwor_c5:53:61","Broadcast","802.11","437","Beacon frame, SN=3702, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"190","8.193012212","AristaNetwor_c5:53:62","Broadcast","802.11","436","Beacon frame, SN=3752, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"191","8.196605287","f2:77:ad:5f:00:3c","Broadcast","802.11","421","Data, SN=559, FN=0, Flags=.p....F.C"
"192","8.197811748","AristaNetwor_c5:4d:60","Broadcast","802.11","437","Beacon frame, SN=1331, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"193","8.198222515","AristaNetwor_c5:4d:61","Broadcast","802.11","437","Beacon frame, SN=2578, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"194","8.198659745","AristaNetwor_c5:4d:62","Broadcast","802.11","436","Beacon frame, SN=2825, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"195","8.298704636","Apple_c2:8c:6b","IPv6mcast_fb","802.11","542","Data, SN=565, FN=0, Flags=.p....F.C"
"196","8.333241944","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","68","Clear-to-send, Flags=........C"
"197","8.334076081","f2:6d:2c:2f:00:3c","Broadcast","802.11","419","Data, SN=1382, FN=0, Flags=.p....F.C"
"198","8.334356069","f2:60:dc:1f:00:3c","Broadcast","802.11","419","Data, SN=1383, FN=0, Flags=.p....F.C"
"199","8.336213312","f2:6d:16:cf:00:3c","Broadcast","802.11","419","Data, SN=1384, FN=0, Flags=.p....F.C"
"200","8.339691182","2a:b8:02:f0:1e:54","Broadcast","802.11","250","Beacon frame, SN=2383, FN=0, Flags=........C, BI=100, SSID=""badabing"""
"201","8.347652078","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"202","8.362824454","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"203","8.363948342","Apple_02:f5:3a","Broadcast","802.11","440","Data, SN=1389, FN=0, Flags=.p....F.C"
"204","8.365080148","f2:77:ad:ef:00:3c","Broadcast","802.11","421","Data, SN=1390, FN=0, Flags=.p....F.C"
"205","8.366712211","f2:6d:1b:af:00:3c","Broadcast","802.11","421","Data, SN=1391, FN=0, Flags=.p....F.C"
"206","8.367796548","AristaNetwor_c5:4b:b0","Broadcast","802.11","437","Beacon frame, SN=2302, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"207","8.368084023","AristaNetwor_c5:4b:b1","Broadcast","802.11","437","Beacon frame, SN=3172, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"208","8.368644334","AristaNetwor_c5:4b:b2","Broadcast","802.11","436","Beacon frame, SN=850, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"209","8.370163438","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"210","8.385262880","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"211","8.392841617","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"212","8.393134905","Apple_b8:58:85","IPv4mcast_fb","802.11","424","Data, SN=1392, FN=0, Flags=.p....F.C"
"213","8.394109202","f2:6d:2b:cf:00:3c","Broadcast","802.11","421","Data, SN=1393, FN=0, Flags=.p....F.C"
"214","8.394392994","Apple_b8:58:85","IPv6mcast_fb","802.11","444","Data, SN=1394, FN=0, Flags=.p....F.C"
"215","8.397090228","42:40:0c:27:31:b0","Broadcast","802.11","260","Beacon frame, SN=1380, FN=0, Flags=........C, BI=100, SSID=""MKR-new"""
"216","8.400182506","XiaomiCommun_a0:d5:3b","IPv4mcast_fb","802.11","265","Data, SN=1395, FN=0, Flags=.p....F.C"
"217","8.403425512","f2:76:2a:2f:00:3c","Broadcast","802.11","421","Data, SN=1397, FN=0, Flags=.p....F.C"
"218","8.410366768","f2:6d:2c:8f:00:3c","Broadcast","802.11","421","Data, SN=1398, FN=0, Flags=.p....F.C"
"219","8.415171614","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"220","8.422804356","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"221","8.430164625","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"222","8.434767180","f2:76:13:4f:00:3c","Broadcast","802.11","421","Data, SN=1399, FN=0, Flags=.p....F.C"
"223","8.437763300","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"224","8.439504330","SamsungElect_09:97:2f","IPv4mcast_fb","802.11","390","Data, SN=1400, FN=0, Flags=.p....F.C"
"225","8.442226271","2a:b8:02:f0:1e:54","Broadcast","802.11","252","Beacon frame, SN=2384, FN=0, Flags=........C, BI=100, SSID=""badabing"""
"226","8.445285785","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"227","8.446465621","f2:6d:26:2f:00:3c","Broadcast","802.11","421","Data, SN=1402, FN=0, Flags=.p....F.C"
"228","8.452600019","XiaomiCommun_5f:b5:93","IPv6mcast_02","802.11","168","Data, SN=1403, FN=0, Flags=.p....F.C"
"229","8.457438114","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"230","8.458679379","XiaomiCommun_02:88:59","IPv6mcast_16","802.11","188","Data, SN=1404, FN=0, Flags=.p....F.C"
"231","8.470139274","AristaNetwor_c5:4b:b0","Broadcast","802.11","437","Beacon frame, SN=2303, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"232","8.470428834","AristaNetwor_c5:4b:b1","Broadcast","802.11","437","Beacon frame, SN=3173, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"233","8.470975316","AristaNetwor_c5:4b:b2","Broadcast","802.11","436","Beacon frame, SN=851, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"234","8.473883377","8a:7c:43:de:d2:b5","IPv6mcast_fb","802.11","288","Data, SN=1405, FN=0, Flags=.p....F.C"
"235","8.485802569","f2:6d:24:df:00:3c","Broadcast","802.11","421","Data, SN=1406, FN=0, Flags=.p....F.C"
"236","8.488285105","XiaomiCommun_02:88:59","IPv6mcast_16","802.11","268","Data, SN=1407, FN=0, Flags=.p....F.C"
"237","8.492694628","OnePlusTechn_d8:0b:91","IPv4mcast_fb","802.11","250","Data, SN=1408, FN=0, Flags=.p....F.C"
"238","8.492885171","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (BSSID)","Broadcast (ff:ff:ff:ff:ff:ff) (RA)","802.11","76","CF-End (Control-frame), Flags=........C"
"239","8.501921421","42:40:0c:27:31:b0","Broadcast","802.11","260","Beacon frame, SN=1381, FN=0, Flags=........C, BI=100, SSID=""MKR-new"""
"240","8.505386327","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"241","8.508161150","OppoMobileTe_4a:4e:71","Broadcast","802.11","180","Data, SN=1409, FN=0, Flags=.p....F.C"
"242","8.525799492","OppoMobileTe_f6:19:79","IPv4mcast_fb","802.11","391","Data, SN=1410, FN=0, Flags=.p....F.C"
"243","8.527725684","OppoMobileTe_f6:19:79","IPv6mcast_fb","802.11","411","Data, SN=1411, FN=0, Flags=.p....F.C"
"244","8.527888549","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"245","8.534060055","XiaomiCommun_02:88:59","IPv6mcast_16","802.11","268","Data, SN=1412, FN=0, Flags=.p....F.C"
"246","8.540884658","f2:76:0e:cf:00:3c","Broadcast","802.11","421","Data, SN=1413, FN=0, Flags=.p....F.C"
"247","8.542689496","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"248","8.550237746","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"249","8.562245184","SamsungElect_a2:fb:ea","IPv6mcast_fb","802.11","214","Data, SN=1414, FN=0, Flags=.p....F.C"
"250","8.562398357","SamsungElect_a2:fb:ea","IPv4mcast_fb","802.11","194","Data, SN=1415, FN=0, Flags=.p....F.C"
"251","8.562773818","SamsungElect_a2:fb:ea","IPv4mcast_fb","802.11","194","Data, SN=1416, FN=0, Flags=.p....F.C"
"252","8.562922433","SamsungElect_a2:fb:ea","IPv6mcast_fb","802.11","214","Data, SN=1417, FN=0, Flags=.p....F.C"
"253","8.563349158","SamsungElect_a2:fb:ea","IPv4mcast_fb","802.11","194","Data, SN=1418, FN=0, Flags=.p....F.C"
"254","8.563522680","SamsungElect_a2:fb:ea","IPv6mcast_fb","802.11","214","Data, SN=1419, FN=0, Flags=.p....F.C"
"255","8.570884073","2a:b8:02:f0:1e:54","Broadcast","802.11","252","Beacon frame, SN=2385, FN=0, Flags=........C, BI=100, SSID=""badabing"""
"256","8.572714786","AristaNetwor_c5:4b:b0","Broadcast","802.11","437","Beacon frame, SN=2304, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"257","8.573022433","AristaNetwor_c5:4b:b1","Broadcast","802.11","437","Beacon frame, SN=3174, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"258","8.573569168","AristaNetwor_c5:4b:b2","Broadcast","802.11","436","Beacon frame, SN=852, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"259","8.897187070","AristaNetwor_78:bd:b1","AzureWaveTec_1b:26:bb","802.11","475","Probe Response, SN=2742, FN=0, Flags=....R...C, BI=100, SSID=""MOBILE-S"""
"260","8.897645227","AristaNetwor_78:bd:b1","AzureWaveTec_1b:26:bb","802.11","475","Probe Response, SN=2742, FN=0, Flags=....R...C, BI=100, SSID=""MOBILE-S"""
"261","8.898847920","AristaNetwor_78:bd:b2","AzureWaveTec_1b:26:bb","802.11","474","Probe Response, SN=741, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"262","8.899570172","AristaNetwor_78:bd:b2","AzureWaveTec_1b:26:bb","802.11","474","Probe Response, SN=741, FN=0, Flags=....R...C, BI=100, SSID=""GUEST-N"""
"263","8.924085705","Cisco_20:78:64 (b0:00:b4:20:78:64) (TA)","OnePlusTechn_bd:07:df (2c:a7:ef:bd:07:df) (RA)","802.11","88","802.11 Block Ack, Flags=........C"
"264","8.947089260","AristaNetwor_78:bd:b0","Broadcast","802.11","437","Beacon frame, SN=2605, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"265","8.947379105","AristaNetwor_78:bd:b1","Broadcast","802.11","437","Beacon frame, SN=3907, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"266","9.065160792","","AristaNetwor_78:be:40 (30:86:2d:78:be:40) (RA)","802.11","70","Clear-to-send, Flags=........C"
"267","9.065261324","ChongqingFug_ae:38:a3 (b0:68:e6:ae:38:a3) (TA)","AristaNetwor_78:be:40 (30:86:2d:78:be:40) (RA)","802.11","88","802.11 Block Ack, Flags=........C"
"268","9.106987938","","NothingTechn_96:ab:54 (2c:be:eb:96:ab:54) (RA)","802.11","70","Acknowledgement, Flags=........C"
"269","10.200489708","ea:03:41:ae:0d:3c","Broadcast","802.11","184","Probe Request, SN=1262, FN=0, Flags=........C, SSID=""OnePlus BKS"""
"270","10.201938834","e2:ac:e1:57:bc:b7","Broadcast","802.11","181","Probe Request, SN=648, FN=0, Flags=........C, SSID=""LAPTOP-S"""
"271","10.203224948","5a:ec:ed:92:fd:05","Broadcast","802.11","173","Probe Request, SN=1280, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"272","10.221384969","ea:03:41:ae:0d:3c","Broadcast","802.11","184","Probe Request, SN=1281, FN=0, Flags=........C, SSID=""OnePlus BKS"""
"273","10.224236036","5a:ec:ed:92:fd:05","Broadcast","802.11","173","Probe Request, SN=1283, FN=0, Flags=........C, SSID=Wildcard (Broadcast)"
"274","11.840712561","2a:b8:02:f0:1e:54","d2:24:1b:a4:94:7a","802.11","246","Probe Response, SN=29, FN=0, Flags=........C, BI=100, SSID=""badabing"""
"275","11.981063471","AristaNetwor_c5:53:60","Broadcast","802.11","437","Beacon frame, SN=889, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"276","11.981347833","AristaNetwor_c5:53:61","Broadcast","802.11","437","Beacon frame, SN=3739, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"277","11.981907904","AristaNetwor_c5:53:62","Broadcast","802.11","436","Beacon frame, SN=3789, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"278","12.053484280","AristaNetwor_c5:4d:60","ChongqingFug_ae:7f:51","802.11","475","Probe Response, SN=674, FN=0, Flags=....R...C, BI=100, SSID=""LAPTOP-S"""
"279","12.053936415","AristaNetwor_c5:4d:60","ChongqingFug_ae:7f:51","802.11","475","Probe Response, SN=674, FN=0, Flags=....R...C, BI=100, SSID=""LAPTOP-S"""
"280","12.075613812","f2:76:0e:9f:00:3c","Broadcast","802.11","421","Data, SN=922, FN=0, Flags=.p....F.C"
"281","12.083547232","AristaNetwor_c5:53:60","Broadcast","802.11","437","Beacon frame, SN=890, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"282","12.083836238","AristaNetwor_c5:53:61","Broadcast","802.11","437","Beacon frame, SN=3740, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"283","12.084385973","AristaNetwor_c5:53:62","Broadcast","802.11","436","Beacon frame, SN=3790, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"284","12.090018132","AristaNetwor_c5:4d:62","Broadcast","802.11","436","Beacon frame, SN=2863, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"285","12.120877378","f2:d1:21:4f:00:3c","Broadcast","802.11","421","Data, SN=924, FN=0, Flags=.p....F.C"
"286","12.202816917","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"287","12.211658732","Apple_38:fc:b9","IPv4mcast_fb","802.11","185","Data, SN=2018, FN=0, Flags=.p....F.C"
"288","12.211779738","Apple_38:fc:b9","IPv6mcast_fb","802.11","205","Data, SN=2019, FN=0, Flags=.p....F.C"
"289","12.217865634","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"290","12.225341845","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"291","12.227694097","SamsungElect_ed:9d:09","IPv4mcast_fb","802.11","217","Data, SN=2020, FN=0, Flags=.p....F.C"
"292","12.231053315","2a:b8:02:f0:1e:54","Broadcast","802.11","252","Beacon frame, SN=2421, FN=0, Flags=........C, BI=100, SSID=""badabing"""
"293","12.231262454","RealmeChongq_22:8c:4d","IPv4mcast_fb","802.11","266","Data, SN=2021, FN=0, Flags=.p....F.C"
"294","12.235544223","","HonHaiPrecis_25:fd:53 (2c:6f:c9:25:fd:53) (RA)","802.11","70","Clear-to-send, Flags=........C"
"295","12.237416534","Apple_22:e9:5d","Broadcast","802.11","150","Data, SN=2022, FN=0, Flags=.p....F.C"
"296","12.240455014","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"297","12.257983667","SamsungElect_a2:fb:ea","IPv4mcast_fb","802.11","266","Data, SN=2023, FN=0, Flags=.p....F.C"
"298","12.259079832","AristaNetwor_c5:4b:b0","Broadcast","802.11","437","Beacon frame, SN=2340, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"299","12.259372018","AristaNetwor_c5:4b:b1","Broadcast","802.11","437","Beacon frame, SN=3210, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"300","12.259922782","AristaNetwor_c5:4b:b2","Broadcast","802.11","436","Beacon frame, SN=888, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"301","12.268029503","Apple_e1:7a:06","IPv4mcast_fb","802.11","593","Data, SN=2025, FN=0, Flags=.p....F.C"
"302","12.268440844","Apple_e1:7a:06","IPv6mcast_fb","802.11","613","Data, SN=2026, FN=0, Flags=.p....F.C"
"303","12.270334787","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"304","12.274709961","f2:78:19:5f:00:3c","Broadcast","802.11","421","Data, SN=2027, FN=0, Flags=.p....F.C"
"305","12.277845191","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"306","12.285408473","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"307","12.289269307","42:40:0c:27:31:b0","Broadcast","802.11","260","Beacon frame, SN=1419, FN=0, Flags=........C, BI=100, SSID=""MKR-new"""
"308","12.300803012","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"309","12.309817742","f2:6d:18:af:00:3c","Broadcast","802.11","421","Data, SN=2029, FN=0, Flags=.p....F.C"
"310","12.325504284","SamsungElect_ed:9d:09","IPv4mcast_fb","802.11","282","Data, SN=2030, FN=0, Flags=.p....F.C"
"311","12.336972467","2a:b8:02:f0:1e:54","Broadcast","802.11","252","Beacon frame, SN=2422, FN=0, Flags=........C, BI=100, SSID=""badabing"""
"312","12.345470374","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"313","12.351810165","XiaomiCommun_bb:6e:7e","IPv4mcast_fb","802.11","372","Data, SN=2031, FN=0, Flags=.p....F.C"
"314","12.352388976","XiaomiCommun_bb:6e:7e","IPv6mcast_fb","802.11","392","Data, SN=2032, FN=0, Flags=.p....F.C"
"315","12.353286027","XiaomiCommun_7f:fd:4e","IPv6mcast_16","802.11","188","Data, SN=2033, FN=0, Flags=.p....F.C"
"316","12.361577656","AristaNetwor_c5:4b:b0","Broadcast","802.11","437","Beacon frame, SN=2341, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"317","12.361925947","AristaNetwor_c5:4b:b1","Broadcast","802.11","437","Beacon frame, SN=3211, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"318","12.390483776","42:40:0c:27:31:b0","Broadcast","802.11","260","Beacon frame, SN=1420, FN=0, Flags=........C, BI=100, SSID=""MKR-new"""
"319","12.390505862","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"320","12.398519646","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"321","12.400746537","Apple_a0:02:bf","IPv4mcast_fb","802.11","222","Data, SN=2034, FN=0, Flags=.p....F.C"
"322","12.400925988","Apple_a0:02:bf","IPv6mcast_fb","802.11","242","Data, SN=2035, FN=0, Flags=.p....F.C"
"323","12.405405690","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"324","12.405652404","OnePlusTechn_b9:94:75","IPv4mcast_fb","802.11","266","Data, SN=2036, FN=0, Flags=.p....F.C"
"325","12.409739228","Apple_22:e9:5d","IPv6mcast_02","802.11","168","Data, SN=2037, FN=0, Flags=.p....F.C"
"326","12.412897745","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"327","12.435944170","2a:b8:02:f0:1e:54","Broadcast","802.11","252","Beacon frame, SN=2423, FN=0, Flags=........C, BI=100, SSID=""badabing"""
"328","12.442980105","","42:40:0c:27:31:b0 (42:40:0c:27:31:b0) (RA)","802.11","70","Clear-to-send, Flags=........C"
"329","12.802429150","","7a:66:f5:a2:e6:f5 (7a:66:f5:a2:e6:f5) (RA)","802.11","70","Acknowledgement, Flags=........C"
"330","12.810163563","","OnePlusTechn_bd:07:df (2c:a7:ef:bd:07:df) (RA)","802.11","70","Acknowledgement, Flags=........C"
"331","12.814929774","Cisco_20:78:64 (b0:00:b4:20:78:64) (TA)","OnePlusTechn_bd:07:df (2c:a7:ef:bd:07:df) (RA)","802.11","88","802.11 Block Ack, Flags=........C"
"332","12.838534434","AristaNetwor_78:bd:b0","Broadcast","802.11","437","Beacon frame, SN=2643, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"333","12.838835355","AristaNetwor_78:bd:b1","Broadcast","802.11","437","Beacon frame, SN=3945, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"334","12.839370282","AristaNetwor_78:bd:b2","Broadcast","802.11","436","Beacon frame, SN=2398, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"335","12.897505896","","7a:66:f5:a2:e6:f5 (7a:66:f5:a2:e6:f5) (RA)","802.11","70","Acknowledgement, Flags=........C"
"336","12.910079773","","Apple_50:3a:18 (7c:c0:6f:50:3a:18) (RA)","802.11","70","Acknowledgement, Flags=........C"
"337","12.940974613","AristaNetwor_78:bd:b0","Broadcast","802.11","437","Beacon frame, SN=2644, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"338","12.941235877","AristaNetwor_78:bd:b1","Broadcast","802.11","437","Beacon frame, SN=3946, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"339","12.941762070","AristaNetwor_78:bd:b2","Broadcast","802.11","436","Beacon frame, SN=2399, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"340","12.942446333","","7a:66:f5:a2:e6:f5 (7a:66:f5:a2:e6:f5) (RA)","802.11","70","Acknowledgement, Flags=........C"
"341","13.770504541","Apple_a5:a1:dc","Broadcast","802.11","215","Probe Request, SN=2336, FN=0, Flags=........C, SSID=""LAPTOP-S"""
"342","13.790193534","Apple_a5:a1:dc","Broadcast","802.11","215","Probe Request, SN=2337, FN=0, Flags=........C, SSID=""LAPTOP-S"""
"343","15.974848057","AristaNetwor_c5:53:60","Broadcast","802.11","437","Beacon frame, SN=928, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"344","15.975127946","AristaNetwor_c5:53:61","Broadcast","802.11","437","Beacon frame, SN=3778, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"345","15.975674262","AristaNetwor_c5:53:62","Broadcast","802.11","436","Beacon frame, SN=3828, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"346","16.077242989","AristaNetwor_c5:53:60","Broadcast","802.11","437","Beacon frame, SN=929, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"347","16.077517846","AristaNetwor_c5:53:61","Broadcast","802.11","437","Beacon frame, SN=3779, FN=0, Flags=........C, BI=100, SSID=""MOBILE-S"""
"348","16.078061380","AristaNetwor_c5:53:62","Broadcast","802.11","436","Beacon frame, SN=3829, FN=0, Flags=........C, BI=100, SSID=""GUEST-N"""
"349","16.114252057","AristaNetwor_c5:53:60","AmazonTechno_51:61:ac","802.11","475","Probe Response, SN=294, FN=0, Flags=........C, BI=100, SSID=""LAPTOP-S"""
"350","16.114780779","AristaNetwor_c5:53:60","AmazonTechno_51:61:ac","802.11","475","Probe Response, SN=294, FN=0, Flags=....R...C, BI=100, SSID=""LAPTOP-S"""
"351","16.115252720","AristaNetwor_c5:53:60","AmazonTechno_51:61:ac","802.11","475","Probe Response, SN=294, FN=0, Flags=....R...C, BI=100, SSID=""LAPTOP-S"""
